"No.","Time","Source","Destination","Protocol","Length","Info"
"162","0.846882910","52.85.132.73","100.94.78.223","TLSv1.3","2922","Continuation Data"
"163","0.846883044","52.85.132.73","100.94.78.223","TLSv1.3","11490","[TCP Previous segment not captured] , Continuation Data"
"164","0.846913193","52.85.132.73","100.94.78.223","TLSv1.3","8634","[TCP Previous segment not captured] , Continuation Data"
"165","0.846917583","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=463890 Win=1239296 Len=0 TSval=2375054723 TSecr=953960273 SLE=719502 SRE=736638 SLE=686658 SRE=718074 SLE=675234 SRE=685230"
"166","0.846960867","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=463890 Win=1262208 Len=0 TSval=2375054723 TSecr=953960273 SLE=738066 SRE=749490 SLE=719502 SRE=736638 SLE=686658 SRE=718074"
"167","0.847726073","52.85.132.73","100.94.78.223","TLSv1.3","12918","Continuation Data"
"168","0.848043070","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=463890 Ack=3012 Win=75264 Len=1428 TSval=953960276 TSecr=2375054713 [TCP segment of a reassembled PDU]"
"169","0.848064935","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=471030 Win=1307904 Len=0 TSval=2375054724 TSecr=953960276 SLE=750918 SRE=772338 SLE=738066 SRE=749490 SLE=719502 SRE=736638"
"170","0.848267371","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=471030 Ack=3012 Win=75264 Len=1428 TSval=953960276 TSecr=2375054713"
"171","0.848267545","52.85.132.73","100.94.78.223","TLSv1.3","7206","Continuation Data"
"172","0.848295177","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=568134 Win=1310848 Len=0 TSval=2375054724 TSecr=953960276 SLE=750918 SRE=772338 SLE=738066 SRE=749490 SLE=719502 SRE=736638"
"173","0.848306605","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=568134 Win=1325056 Len=0 TSval=2375054724 TSecr=953960276 SLE=750918 SRE=779478 SLE=738066 SRE=749490 SLE=719502 SRE=736638"
"174","0.848637854","52.85.132.73","100.94.78.223","TLSv1.3","25770","Continuation Data"
"175","0.848656613","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=568134 Win=1376512 Len=0 TSval=2375054725 TSecr=953960276 SLE=750918 SRE=805182 SLE=738066 SRE=749490 SLE=719502 SRE=736638"
"176","0.849357861","52.85.132.73","100.94.78.223","TLSv1.3","1494","[TCP Previous segment not captured] , Continuation Data"
"177","0.849357916","52.85.132.73","100.94.78.223","TLSv1.3","8634","[TCP Previous segment not captured] , Continuation Data"
"178","0.849378898","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=568134 Win=1379456 Len=0 TSval=2375054725 TSecr=953960276 SLE=806610 SRE=808038 SLE=750918 SRE=805182 SLE=738066 SRE=749490"
"179","0.849861182","52.85.132.73","100.94.78.223","TLSv1.3","18630","Continuation Data"
"180","0.850006340","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=568134 Win=1433728 Len=0 TSval=2375054726 TSecr=953960276 SLE=809466 SRE=836598 SLE=806610 SRE=808038 SLE=750918 SRE=805182"
"181","0.850202562","52.85.132.73","100.94.78.223","TLSv1.3","7206","Continuation Data"
"182","0.850614605","52.85.132.73","100.94.78.223","TLSv1.3","10062","Continuation Data"
"183","0.850614634","52.85.132.73","100.94.78.223","TLSv1.3","14346","[TCP Previous segment not captured] , Continuation Data"
"184","0.850626437","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=568134 Win=1467904 Len=0 TSval=2375054727 TSecr=953960276 SLE=809466 SRE=853734 SLE=806610 SRE=808038 SLE=750918 SRE=805182"
"185","0.851097651","52.85.132.73","100.94.78.223","TLSv1.3","1494","Continuation Data"
"186","0.851247155","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=568134 Ack=3012 Win=75264 Len=1428 TSval=953960279 TSecr=2375054717"
"187","0.851247785","52.85.132.73","100.94.78.223","TLSv1.3","11424","[TCP Previous segment not captured] , Continuation Data"
"188","0.851271951","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=673806 Win=1502336 Len=0 TSval=2375054727 TSecr=953960279 SLE=855162 SRE=870870 SLE=809466 SRE=853734 SLE=806610 SRE=808038"
"189","0.851276869","100.94.78.223","52.85.132.73","TCP","94","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=673806 Win=1524992 Len=0 TSval=2375054727 TSecr=953960279 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"190","0.853585427","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=673806 Ack=3012 Win=75264 Len=1428 TSval=953960281 TSecr=2375054721"
"191","0.853636810","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=685230 Win=1527936 Len=0 TSval=2375054730 TSecr=953960281 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"192","0.854045806","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=685230 Ack=3012 Win=75264 Len=1428 TSval=953960282 TSecr=2375054721"
"193","0.854068724","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=718074 Win=1530752 Len=0 TSval=2375054730 TSecr=953960282 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"194","0.854956013","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=718074 Ack=3012 Win=75264 Len=1428 TSval=953960282 TSecr=2375054722"
"195","0.854987735","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=736638 Win=1533696 Len=0 TSval=2375054731 TSecr=953960282 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"196","0.855944819","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=736638 Ack=3012 Win=75264 Len=1428 TSval=953960283 TSecr=2375054723"
"197","0.855976883","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=749490 Win=1536640 Len=0 TSval=2375054732 TSecr=953960283 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"198","0.857107896","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=749490 Ack=3012 Win=75264 Len=1428 TSval=953960285 TSecr=2375054724"
"199","0.857144150","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=805182 Win=1539456 Len=0 TSval=2375054733 TSecr=953960285 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"200","0.858339638","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=805182 Ack=3012 Win=75264 Len=1428 TSval=953960286 TSecr=2375054725"
"201","0.858387632","100.94.78.223","52.85.132.73","TCP","94","47546  >  443 [ACK] Seq=3012 Ack=808038 Win=1542400 Len=0 TSval=2375054734 TSecr=953960286 SLE=872298 SRE=883656 SLE=855162 SRE=870870 SLE=809466 SRE=853734"
"202","0.859003316","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=808038 Ack=3012 Win=75264 Len=1428 TSval=953960286 TSecr=2375054726"
"203","0.859024176","100.94.78.223","52.85.132.73","TCP","86","47546  >  443 [ACK] Seq=3012 Ack=853734 Win=1545216 Len=0 TSval=2375054735 TSecr=953960286 SLE=872298 SRE=883656 SLE=855162 SRE=870870"
"204","0.860301399","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=853734 Ack=3012 Win=75264 Len=1428 TSval=953960288 TSecr=2375054727"
"205","0.860325886","100.94.78.223","52.85.132.73","TCP","78","47546  >  443 [ACK] Seq=3012 Ack=870870 Win=1548160 Len=0 TSval=2375054736 TSecr=953960288 SLE=872298 SRE=883656"
"206","0.864373214","52.85.132.73","100.94.78.223","TLSv1.3","1369","Application Data"
"207","0.864430819","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3012 Ack=870870 Win=1551104 Len=0 TSval=2375054740 TSecr=953960288 SLE=872298 SRE=884959"
"208","0.864455722","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"209","0.864458939","100.94.78.223","52.85.132.73","TCP","78","[TCP Dup ACK 205#1] 47546  >  443 [ACK] Seq=3012 Ack=870870 Win=1551104 Len=0 TSval=2375054741 TSecr=953960288 SLE=872298 SRE=884990"
"210","0.873455392","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=870870 Ack=3012 Win=75264 Len=1428 TSval=953960301 TSecr=2375054740"
"211","0.873581812","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3012 Ack=884990 Win=1553920 Len=0 TSval=2375054750 TSecr=953960301"
"212","0.876111194","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"213","0.932987514","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=884990 Ack=3047 Win=75264 Len=0 TSval=953960361 TSecr=2375054752"
"214","5.002236857","100.94.78.223","52.85.132.73","TCP","66","50908  >  443 [ACK] Seq=1 Ack=1 Win=249 Len=0 TSval=2375058878 TSecr=3682752220"
"215","5.011251469","52.85.132.73","100.94.78.223","TCP","66","[TCP ACKed unseen segment] 443  >  50908 [ACK] Seq=1 Ack=2 Win=141 Len=0 TSval=3682798873 TSecr=2375012183"
"216","5.982438889","100.94.78.223","52.85.132.73","TLSv1.3","295","Application Data"
"217","5.991441106","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=884990 Ack=3276 Win=77824 Len=0 TSval=953965419 TSecr=2375059859"
"218","6.205097285","52.85.132.73","100.94.78.223","TLSv1.3","728","Application Data"
"219","6.245554341","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3276 Ack=885652 Win=1556864 Len=0 TSval=2375060122 TSecr=953965633"
"220","6.708862661","100.94.78.223","52.85.132.73","TCP","66","50894  >  443 [ACK] Seq=1 Ack=1 Win=10633 Len=0 TSval=2375060585 TSecr=1931085110"
"221","6.718043008","52.85.132.73","100.94.78.223","TCP","66","[TCP ACKed unseen segment] 443  >  50894 [ACK] Seq=1 Ack=2 Win=179 Len=0 TSval=1931131575 TSecr=2375014119"
"222","14.995988339","100.94.78.223","52.85.132.73","TLSv1.3","155","Application Data"
"223","15.005060476","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=885652 Ack=3365 Win=77824 Len=0 TSval=953974433 TSecr=2375068872"
"224","16.719859202","52.85.132.73","100.94.78.223","TLSv1.3","15959","Application Data"
"225","16.719903385","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3365 Ack=901545 Win=1588608 Len=0 TSval=2375070596 TSecr=953976147"
"226","16.719929796","52.85.132.73","100.94.78.223","TCP","1494","443  >  47546 [ACK] Seq=901545 Ack=3365 Win=77824 Len=1428 TSval=953976147 TSecr=2375068872 [TCP segment of a reassembled PDU]"
"227","16.719937254","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3365 Ack=902973 Win=1591552 Len=0 TSval=2375070596 TSecr=953976147"
"228","16.719969900","52.85.132.73","100.94.78.223","TLSv1.3","15044","Application Data"
"229","16.719977416","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3365 Ack=917951 Win=1621504 Len=0 TSval=2375070596 TSecr=953976147"
"230","16.720334806","52.85.132.73","100.94.78.223","TLSv1.3","32878","Application Data, Application Data"
"231","16.720366805","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3365 Ack=950763 Win=1687168 Len=0 TSval=2375070596 TSecr=953976148"
"232","16.720719319","52.85.132.73","100.94.78.223","TLSv1.3","18630","Application Data"
"233","16.720747512","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1724288 Len=0 TSval=2375070597 TSecr=953976148"
"234","16.720759211","52.85.132.73","100.94.78.223","TCP","11490","[TCP Previous segment not captured] 443  >  47546 [ACK] Seq=970755 Ack=3365 Win=77824 Len=11424 TSval=953976148 TSecr=2375068872 [TCP segment of a reassembled PDU]"
"235","16.720768321","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1747072 Len=0 TSval=2375070597 TSecr=953976148 SLE=970755 SRE=982179"
"236","16.720947792","52.85.132.73","100.94.78.223","TCP","30054","443  >  47546 [ACK] Seq=982179 Ack=3365 Win=77824 Len=29988 TSval=953976148 TSecr=2375068872 [TCP segment of a reassembled PDU], Application Data"
"237","16.720984006","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1807104 Len=0 TSval=2375070597 TSecr=953976148 SLE=970755 SRE=1012167"
"238","16.721029064","52.85.132.73","100.94.78.223","TCP","2922","443  >  47546 [PSH, ACK] Seq=1012167 Ack=3365 Win=77824 Len=2856 TSval=953976148 TSecr=2375068872 [TCP segment of a reassembled PDU]"
"239","16.721040745","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1812736 Len=0 TSval=2375070597 TSecr=953976148 SLE=970755 SRE=1015023"
"240","16.721486932","52.85.132.73","100.94.78.223","TLSv1.3","30054","Application Data, Application Data"
"241","16.721503792","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1872768 Len=0 TSval=2375070598 TSecr=953976148 SLE=970755 SRE=1045011"
"242","16.721734039","52.85.132.73","100.94.78.223","TLSv1.3","30054","Application Data, Application Data"
"243","16.721750811","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1932800 Len=0 TSval=2375070598 TSecr=953976148 SLE=970755 SRE=1074999"
"244","16.721827602","52.85.132.73","100.94.78.223","TCP","4350","443  >  47546 [PSH, ACK] Seq=1074999 Ack=3365 Win=77824 Len=4284 TSval=953976149 TSecr=2375068872 [TCP segment of a reassembled PDU]"
"245","16.721849281","100.94.78.223","52.85.132.73","TCP","78","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=1941248 Len=0 TSval=2375070598 TSecr=953976148 SLE=970755 SRE=1079283"
"246","16.722344734","52.85.132.73","100.94.78.223","TCP","30054","[TCP Previous segment not captured] 443  >  47546 [ACK] Seq=1080711 Ack=3365 Win=77824 Len=29988 TSval=953976150 TSecr=2375068872 [TCP segment of a reassembled PDU], Application Data, Application Data"
"247","16.722362629","100.94.78.223","52.85.132.73","TCP","86","[TCP Window Update] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=2001280 Len=0 TSval=2375070598 TSecr=953976148 SLE=1080711 SRE=1110699 SLE=970755 SRE=1079283"
"248","16.722387979","52.85.132.73","100.94.78.223","TLSv1.3","1653","Application Data, Application Data, Application Data"
"249","16.722396818","100.94.78.223","52.85.132.73","TCP","86","[TCP Dup ACK 233#1] 47546  >  443 [ACK] Seq=3365 Ack=969327 Win=2001280 Len=0 TSval=2375070598 TSecr=953976148 SLE=1080711 SRE=1112286 SLE=970755 SRE=1079283"
"250","16.722778126","100.94.78.223","52.85.132.73","TLSv1.3","121","Application Data"
"251","16.729872122","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=969327 Ack=3365 Win=77824 Len=1428 TSval=953976157 TSecr=2375070597"
"252","16.729915637","100.94.78.223","52.85.132.73","TCP","78","47546  >  443 [ACK] Seq=3400 Ack=1079283 Win=2004224 Len=0 TSval=2375070606 TSecr=953976157 SLE=1080711 SRE=1112286"
"253","16.731499040","52.85.132.73","100.94.78.223","TCP","1494","[TCP Out-Of-Order] 443  >  47546 [ACK] Seq=1079283 Ack=3365 Win=77824 Len=1428 TSval=953976159 TSecr=2375070598"
"254","16.731525729","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3400 Ack=1112286 Win=2007040 Len=0 TSval=2375070608 TSecr=953976159"
"255","16.731814950","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1112286 Ack=3400 Win=77824 Len=0 TSval=953976159 TSecr=2375070599"
"256","16.894610291","100.94.78.223","52.85.132.73","TLSv1.3","209","Application Data"
"257","16.903692287","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1112286 Ack=3543 Win=80896 Len=0 TSval=953976331 TSecr=2375070771"
"258","17.129113851","52.85.132.73","100.94.78.223","TLSv1.3","1369","Application Data"
"259","17.129273251","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"260","17.129514075","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3543 Ack=1113620 Win=2009984 Len=0 TSval=2375071006 TSecr=953976557"
"261","17.130060873","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"262","17.139058117","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1113620 Ack=3578 Win=80896 Len=0 TSval=953976567 TSecr=2375071006"
"263","17.193331680","100.94.78.223","52.85.132.73","TLSv1.3","146","Application Data"
"264","17.193365849","100.94.78.223","52.85.132.73","TLSv1.3","145","Application Data"
"265","17.193387386","100.94.78.223","52.85.132.73","TLSv1.3","146","Application Data"
"266","17.193405505","100.94.78.223","52.85.132.73","TLSv1.3","146","Application Data"
"267","17.193418516","100.94.78.223","52.85.132.73","TLSv1.3","146","Application Data"
"268","17.202321532","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1113620 Ack=3897 Win=80896 Len=0 TSval=953976630 TSecr=2375071069"
"269","17.202365160","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1113620 Ack=3977 Win=80896 Len=0 TSval=953976630 TSecr=2375071069"
"270","17.208195115","52.85.132.73","100.94.78.223","TLSv1.3","1313","Application Data"
"271","17.208195196","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"272","17.208624498","52.85.132.73","100.94.78.223","TLSv1.3","1311","Application Data"
"273","17.208631819","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3977 Ack=1114898 Win=2012928 Len=0 TSval=2375071085 TSecr=953976636"
"274","17.208801820","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"275","17.209103912","52.85.132.73","100.94.78.223","TLSv1.3","1633","Application Data"
"276","17.209115042","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=3977 Ack=1117741 Win=2018944 Len=0 TSval=2375071085 TSecr=953976636"
"277","17.209155315","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"278","17.215267467","100.94.78.223","52.85.132.73","TLSv1.3","143","Application Data"
"279","17.264950736","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1117772 Ack=4054 Win=80896 Len=0 TSval=953976693 TSecr=2375071091"
"280","17.273816094","52.85.132.73","100.94.78.223","TLSv1.3","1257","Application Data"
"281","17.273816132","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"282","17.273888540","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=4054 Ack=1118994 Win=2021760 Len=0 TSval=2375071150 TSecr=953976701"
"283","17.275539912","52.85.132.73","100.94.78.223","TLSv1.3","1028","Application Data"
"284","17.275584435","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"285","17.276575273","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=4054 Ack=1119987 Win=2024704 Len=0 TSval=2375071153 TSecr=953976703"
"286","17.301800156","52.85.132.73","100.94.78.223","TLSv1.3","1058","Application Data"
"287","17.301800653","52.85.132.73","100.94.78.223","TLSv1.3","97","Application Data"
"288","17.302001395","100.94.78.223","52.85.132.73","TCP","66","47546  >  443 [ACK] Seq=4054 Ack=1121010 Win=2027648 Len=0 TSval=2375071178 TSecr=953976729"
"289","18.997872939","100.94.78.223","52.85.132.73","TLSv1.3","190","Application Data"
"290","19.006945889","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1121010 Ack=4178 Win=80896 Len=0 TSval=953978434 TSecr=2375072874"
"291","19.010267111","52.85.132.73","100.94.78.223","TLSv1.3","463","Application Data"
"292","19.010608995","100.94.78.223","52.85.132.73","TLSv1.3","101","Application Data"
"293","19.060944238","52.85.132.73","100.94.78.223","TCP","66","443  >  47546 [ACK] Seq=1121407 Ack=4213 Win=80896 Len=0 TSval=953978489 TSecr=2375072887"
